Product,Date,Region,Units Sold,Unit Cost,Unit Price,Revenue,Profit,Year,Month,Quarter
Toy SKU 08,2023-04-19,A,210,5.5,15.04,3158.3999999999996,2003.3999999999996,2023,4,2
Toy SKU 05,2023-04-20,B,154,5.15,12.16,1872.64,1079.54,2023,4,2
Toy SKU 06,2023-04-21,B,143,9.93,30.46,4355.78,2935.79,2023,4,2
Toy SKU 12,2023-04-22,C,163,13.14,33.2,5411.6,3269.78,2023,4,2
Toy SKU 10,2023-04-23,C,178,11.07,20.83,3707.74,1737.2799999999997,2023,4,2
Toy SKU 29,2023-04-24,A,186,4.52,23.89,4443.54,3602.82,2023,4,2
Toy SKU 13,2023-04-25,B,17,3.54,39.74,675.58,615.4000000000001,2023,4,2
Toy SKU 05,2023-04-26,C,9,7.08,27.83,250.46999999999997,186.74999999999997,2023,4,2
Toy SKU 17,2023-04-27,A,197,10.35,28.88,5689.36,3650.41,2023,4,2
Toy SKU 23,2023-04-28,B,213,10.83,41.37,8811.81,6505.0199999999995,2023,4,2
Toy SKU 11,2023-04-29,B,98,7.62,23.13,2266.74,1519.9799999999998,2023,4,2
Toy SKU 24,2023-04-30,B,55,10.92,20.85,1146.75,546.15,2023,4,2
Toy SKU 30,2023-05-01,C,86,8.02,10.21,878.0600000000001,188.34000000000015,2023,5,2
Toy SKU 30,2023-05-02,B,90,10.44,15.55,1399.5,459.9000000000001,2023,5,2
Toy SKU 25,2023-05-03,A,162,11.05,17.66,2860.92,1070.82,2023,5,2
Toy SKU 22,2023-05-04,B,173,12.32,13.49,2333.77,202.40999999999985,2023,5,2
Toy SKU 19,2023-05-05,C,49,8.6,10.46,512.5400000000001,91.1400000000001,2023,5,2
Toy SKU 04,2023-05-06,B,108,5.06,24.18,2611.44,2064.96,2023,5,2
Toy SKU 24,2023-05-07,C,217,8.81,25.44,5520.4800000000005,3608.71,2023,5,2
Toy SKU 10,2023-05-08,B,112,5.05,31.35,3511.2000000000003,2945.6000000000004,2023,5,2
Toy SKU 06,2023-05-09,B,91,6.54,10.04,913.6399999999999,318.4999999999999,2023,5,2
Toy SKU 05,2023-05-10,C,118,11.37,21.61,2549.98,1208.3200000000002,2023,5,2
Toy SKU 01,2023-05-11,B,134,6.1,14.13,1893.42,1076.02,2023,5,2
Toy SKU 20,2023-05-12,B,81,5.55,23.4,1895.3999999999999,1445.85,2023,5,2
Toy SKU 21,2023-05-13,B,102,5.77,27.65,2820.2999999999997,2231.7599999999998,2023,5,2
Toy SKU 02,2023-05-14,A,128,4.69,25.02,3202.56,2602.24,2023,5,2
Toy SKU 16,2023-05-15,A,74,8.25,23.31,1724.9399999999998,1114.4399999999998,2023,5,2
Toy SKU 14,2023-05-16,C,211,12.09,16.45,3470.95,919.96,2023,5,2
Toy SKU 15,2023-05-17,B,82,4.29,22.88,1876.1599999999999,1524.3799999999999,2023,5,2
Toy SKU 25,2023-05-18,C,26,9.44,30.12,783.12,537.6800000000001,2023,5,2
Toy SKU 26,2023-05-19,A,45,3.89,35.13,1580.8500000000001,1405.8000000000002,2023,5,2
Toy SKU 05,2023-05-20,A,114,13.34,40.8,4651.2,3130.4399999999996,2023,5,2
Toy SKU 03,2023-05-21,B,138,7.48,36.5,5037.0,4004.76,2023,5,2
Toy SKU 06,2023-05-22,A,106,7.25,39.12,4146.719999999999,3378.2199999999993,2023,5,2
Toy SKU 13,2023-05-23,B,202,10.33,12.65,2555.3,468.6400000000003,2023,5,2
Toy SKU 29,2023-05-24,B,159,12.79,13.57,2157.63,124.02000000000021,2023,5,2
Toy SKU 08,2023-05-25,B,19,10.9,23.96,455.24,248.14000000000001,2023,5,2
Toy SKU 12,2023-05-26,C,47,11.91,10.23,480.81,-78.95999999999998,2023,5,2
Toy SKU 03,2023-05-27,A,13,8.34,16.3,211.9,103.48,2023,5,2
Toy SKU 19,2023-05-28,B,181,3.87,33.0,5973.0,5272.53,2023,5,2
Toy SKU 01,2023-05-29,B,52,10.39,33.75,1755.0,1214.72,2023,5,2
Toy SKU 13,2023-05-30,A,90,6.32,21.86,1967.3999999999999,1398.6,2023,5,2
Toy SKU 24,2023-05-31,B,26,12.31,27.5,715.0,394.94,2023,5,2
Toy SKU 24,2023-06-01,B,52,7.01,38.4,1996.8,1632.28,2023,6,2
Toy SKU 30,2023-06-02,B,160,13.25,38.96,6233.6,4113.6,2023,6,2
Toy SKU 29,2023-06-03,C,144,11.86,35.55,5119.2,3411.3599999999997,2023,6,2
Toy SKU 04,2023-06-04,C,144,6.43,40.85,5882.400000000001,4956.4800000000005,2023,6,2
Toy SKU 25,2023-06-05,A,206,8.98,14.34,2954.04,1104.1599999999999,2023,6,2
Toy SKU 15,2023-06-06,B,161,4.43,31.87,5131.07,4417.84,2023,6,2
Toy SKU 14,2023-06-07,C,22,10.95,14.17,311.74,70.84000000000003,2023,6,2
Toy SKU 11,2023-06-08,A,187,13.5,14.04,2625.48,100.98000000000002,2023,6,2
Toy SKU 05,2023-06-09,C,10,9.08,32.31,323.1,232.3,2023,6,2
Toy SKU 16,2023-06-10,C,111,9.8,16.62,1844.8200000000002,757.02,2023,6,2
Toy SKU 08,2023-06-11,B,164,4.65,28.72,4710.08,3947.48,2023,6,2
Toy SKU 26,2023-06-12,B,47,12.39,28.11,1321.17,738.84,2023,6,2
Toy SKU 08,2023-06-13,B,22,8.09,40.6,893.2,715.22,2023,6,2
Toy SKU 08,2023-06-14,A,115,8.43,33.63,3867.4500000000003,2898.0000000000005,2023,6,2
Toy SKU 27,2023-06-15,B,64,7.04,13.98,894.72,444.16,2023,6,2
Toy SKU 13,2023-06-16,B,159,12.67,38.88,6181.92,4167.39,2023,6,2
Toy SKU 03,2023-06-17,C,78,6.48,30.05,2343.9,1838.46,2023,6,2
Toy SKU 14,2023-06-18,C,210,11.13,25.33,5319.299999999999,2981.999999999999,2023,6,2
Toy SKU 23,2023-06-19,C,201,13.15,34.19,6872.19,4229.039999999999,2023,6,2
Toy SKU 24,2023-06-20,B,99,6.37,25.5,2524.5,1893.87,2023,6,2
Toy SKU 11,2023-06-21,A,97,8.83,24.58,2384.2599999999998,1527.7499999999998,2023,6,2
Toy SKU 29,2023-06-22,B,81,10.21,26.16,2118.96,1291.9499999999998,2023,6,2
Toy SKU 13,2023-06-23,A,208,7.27,23.28,4842.24,3330.08,2023,6,2
Toy SKU 27,2023-06-24,A,51,9.31,32.17,1640.67,1165.8600000000001,2023,6,2
Toy SKU 14,2023-06-25,C,67,13.72,32.23,2159.41,1240.1699999999998,2023,6,2
Toy SKU 02,2023-06-26,C,68,5.65,18.77,1276.36,892.1599999999999,2023,6,2
Toy SKU 21,2023-06-27,C,61,8.36,32.29,1969.69,1459.73,2023,6,2
Toy SKU 09,2023-06-28,A,192,10.41,33.85,6499.200000000001,4500.4800000000005,2023,6,2
Toy SKU 19,2023-06-29,A,47,6.4,13.24,622.28,321.47999999999996,2023,6,2
Toy SKU 27,2023-06-30,C,214,5.62,13.51,2891.14,1688.4599999999998,2023,6,2
Toy SKU 17,2023-07-01,B,216,4.9,28.84,6229.44,5171.039999999999,2023,7,3
Toy SKU 10,2023-07-02,A,168,11.83,14.13,2373.84,386.4000000000001,2023,7,3
Toy SKU 01,2023-07-03,B,122,5.19,15.85,1933.7,1300.52,2023,7,3
Toy SKU 25,2023-07-04,A,8,9.01,15.42,123.36,51.28,2023,7,3
Toy SKU 04,2023-07-05,C,142,5.69,30.42,4319.64,3511.6600000000003,2023,7,3
Toy SKU 29,2023-07-06,A,52,3.69,34.03,1769.56,1577.6799999999998,2023,7,3
Toy SKU 16,2023-07-07,B,111,9.11,14.2,1576.1999999999998,564.9899999999999,2023,7,3
Toy SKU 29,2023-07-08,A,103,5.63,37.97,3910.91,3331.02,2023,7,3
Toy SKU 19,2023-07-09,C,33,9.04,31.09,1025.97,727.6500000000001,2023,7,3
Toy SKU 11,2023-07-10,B,173,4.34,9.74,1685.02,934.2,2023,7,3
Toy SKU 09,2023-07-11,A,57,8.4,13.5,769.5,290.7,2023,7,3
Toy SKU 12,2023-07-12,C,95,8.14,12.6,1197.0,423.69999999999993,2023,7,3
Toy SKU 18,2023-07-13,C,118,7.58,25.73,3036.14,2141.7,2023,7,3
Toy SKU 18,2023-07-14,C,74,12.47,27.98,2070.52,1147.7399999999998,2023,7,3
Toy SKU 23,2023-07-15,B,156,12.3,35.82,5587.92,3669.12,2023,7,3
Toy SKU 28,2023-07-16,C,55,5.11,31.77,1747.35,1466.3,2023,7,3
Toy SKU 16,2023-07-17,B,9,11.49,18.75,168.75,65.34,2023,7,3
Toy SKU 21,2023-07-18,A,68,8.65,18.03,1226.04,637.8399999999999,2023,7,3
Toy SKU 08,2023-07-19,C,216,8.46,32.89,7104.24,5276.879999999999,2023,7,3
Toy SKU 23,2023-07-20,C,116,10.99,16.42,1904.7200000000003,629.8800000000003,2023,7,3
Toy SKU 05,2023-07-21,C,78,6.3,27.35,2133.3,1641.9,2023,7,3
Toy SKU 22,2023-07-22,B,189,6.12,33.29,6291.8099999999995,5135.129999999999,2023,7,3
Toy SKU 19,2023-07-23,C,173,7.72,29.04,5023.92,3688.36,2023,7,3
Toy SKU 26,2023-07-24,C,218,9.47,12.8,2790.4,725.94,2023,7,3
Toy SKU 01,2023-07-25,A,199,7.95,17.14,3410.86,1828.8100000000002,2023,7,3
Toy SKU 24,2023-07-26,B,81,11.45,24.35,1972.3500000000001,1044.9,2023,7,3
Toy SKU 30,2023-07-27,C,176,13.73,38.32,6744.32,4327.84,2023,7,3
Toy SKU 23,2023-07-28,C,61,10.42,9.68,590.48,-45.139999999999986,2023,7,3
Toy SKU 09,2023-07-29,C,85,10.48,37.02,3146.7000000000003,2255.9,2023,7,3
Toy SKU 08,2023-07-30,B,42,12.4,9.4,394.8,-126.00000000000006,2023,7,3
Toy SKU 20,2023-07-31,B,61,7.43,28.35,1729.3500000000001,1276.1200000000001,2023,7,3
Toy SKU 15,2023-08-01,C,201,6.93,28.12,5652.12,4259.1900000000005,2023,8,3
Toy SKU 16,2023-08-02,C,202,3.93,40.11,8102.22,7308.360000000001,2023,8,3
Toy SKU 24,2023-08-03,A,17,9.68,27.99,475.83,311.27,2023,8,3
Toy SKU 23,2023-08-04,C,10,5.38,33.82,338.2,284.4,2023,8,3
Toy SKU 05,2023-08-05,A,39,8.43,33.14,1292.46,963.69,2023,8,3
Toy SKU 28,2023-08-06,B,168,6.69,40.98,6884.639999999999,5760.719999999999,2023,8,3
Toy SKU 07,2023-08-07,A,103,3.97,16.25,1673.75,1264.84,2023,8,3
Toy SKU 04,2023-08-08,B,38,6.68,9.87,375.05999999999995,121.21999999999997,2023,8,3
Toy SKU 30,2023-08-09,A,116,4.38,18.04,2092.64,1584.56,2023,8,3
Toy SKU 13,2023-08-10,C,73,4.03,23.81,1738.1299999999999,1443.9399999999998,2023,8,3
Toy SKU 22,2023-08-11,B,44,4.79,28.37,1248.28,1037.52,2023,8,3
Toy SKU 02,2023-08-12,B,204,12.87,17.14,3496.56,871.0799999999999,2023,8,3
Toy SKU 23,2023-08-13,A,203,8.94,17.54,3560.62,1745.8,2023,8,3
Toy SKU 03,2023-08-14,C,212,9.37,32.81,6955.72,4969.280000000001,2023,8,3
Toy SKU 02,2023-08-15,C,67,12.57,16.93,1134.31,292.1199999999999,2023,8,3
Toy SKU 03,2023-08-16,C,204,5.18,21.57,4400.28,3343.5599999999995,2023,8,3
Toy SKU 03,2023-08-17,B,189,5.02,37.89,7161.21,6212.43,2023,8,3
Toy SKU 20,2023-08-18,A,35,7.2,12.9,451.5,199.5,2023,8,3
Toy SKU 14,2023-08-19,B,208,8.1,31.78,6610.24,4925.44,2023,8,3
Toy SKU 22,2023-08-20,B,169,9.97,38.65,6531.849999999999,4846.919999999999,2023,8,3
Toy SKU 16,2023-08-21,A,156,9.09,30.29,4725.24,3307.2,2023,8,3
Toy SKU 09,2023-08-22,B,83,10.06,23.64,1962.1200000000001,1127.14,2023,8,3
Toy SKU 13,2023-08-23,C,168,13.67,40.68,6834.24,4537.68,2023,8,3
Toy SKU 11,2023-08-24,C,208,11.37,14.88,3095.04,730.0799999999999,2023,8,3
Toy SKU 19,2023-08-25,B,109,6.2,9.12,994.0799999999999,318.27999999999986,2023,8,3
Toy SKU 01,2023-08-26,C,188,8.89,17.39,3269.32,1598.0,2023,8,3
Toy SKU 26,2023-08-27,C,154,8.07,35.51,5468.54,4225.76,2023,8,3
Toy SKU 30,2023-08-28,C,171,6.07,17.82,3047.2200000000003,2009.2500000000002,2023,8,3
Toy SKU 11,2023-08-29,B,27,7.64,9.58,258.66,52.380000000000024,2023,8,3
Toy SKU 26,2023-08-30,A,219,5.18,33.16,7262.039999999999,6127.619999999999,2023,8,3
Toy SKU 09,2023-08-31,A,30,12.59,16.3,489.0,111.30000000000001,2023,8,3
Toy SKU 17,2023-09-01,A,72,11.01,17.47,1257.84,465.1199999999999,2023,9,3
Toy SKU 01,2023-09-02,B,116,4.67,41.51,4815.16,4273.44,2023,9,3
Toy SKU 22,2023-09-03,A,71,12.44,17.08,1212.6799999999998,329.4399999999998,2023,9,3
Toy SKU 13,2023-09-04,A,64,11.99,18.02,1153.28,385.91999999999996,2023,9,3
Toy SKU 08,2023-09-05,A,10,3.63,39.02,390.20000000000005,353.90000000000003,2023,9,3
Toy SKU 13,2023-09-06,C,144,9.62,15.65,2253.6,868.3199999999999,2023,9,3
Toy SKU 12,2023-09-07,C,148,4.13,38.07,5634.36,5023.12,2023,9,3
Toy SKU 21,2023-09-08,B,130,11.82,17.68,2298.4,761.8,2023,9,3
Toy SKU 15,2023-09-09,A,204,11.84,21.74,4434.96,2019.6,2023,9,3
Toy SKU 22,2023-09-10,B,13,12.09,15.8,205.4,48.23000000000002,2023,9,3
Toy SKU 23,2023-09-11,B,164,4.55,11.38,1866.3200000000002,1120.1200000000003,2023,9,3
Toy SKU 19,2023-09-12,A,13,13.12,19.28,250.64000000000001,80.08000000000001,2023,9,3
Toy SKU 23,2023-09-13,B,131,10.53,26.33,3449.2299999999996,2069.7999999999997,2023,9,3
Toy SKU 30,2023-09-14,A,118,7.46,28.79,3397.22,2516.9399999999996,2023,9,3
Toy SKU 24,2023-09-15,C,122,7.95,19.97,2436.3399999999997,1466.4399999999996,2023,9,3
Toy SKU 24,2023-09-16,C,195,4.93,37.04,7222.8,6261.450000000001,2023,9,3
Toy SKU 29,2023-09-17,A,160,11.97,24.74,3958.3999999999996,2043.1999999999996,2023,9,3
Toy SKU 22,2023-09-18,A,48,12.37,21.13,1014.24,420.48,2023,9,3
Toy SKU 08,2023-09-19,A,143,8.07,31.54,4510.22,3356.21,2023,9,3
Toy SKU 16,2023-09-20,A,37,8.07,38.43,1421.91,1123.3200000000002,2023,9,3
Toy SKU 20,2023-09-21,A,29,10.44,38.29,1110.41,807.6500000000001,2023,9,3
Toy SKU 14,2023-09-22,B,133,12.16,16.35,2174.55,557.2700000000002,2023,9,3
Toy SKU 10,2023-09-23,B,13,12.8,27.41,356.33,189.92999999999998,2023,9,3
Toy SKU 29,2023-09-24,B,108,8.24,10.94,1181.52,291.5999999999999,2023,9,3
Toy SKU 06,2023-09-25,C,195,8.29,18.22,3552.8999999999996,1936.35,2023,9,3
Toy SKU 25,2023-09-26,C,80,4.79,32.82,2625.6,2242.4,2023,9,3
Toy SKU 18,2023-09-27,B,201,10.04,41.31,8303.310000000001,6285.270000000001,2023,9,3
Toy SKU 08,2023-09-28,A,33,8.31,25.31,835.2299999999999,560.9999999999999,2023,9,3
Toy SKU 14,2023-09-29,A,100,9.86,14.19,1419.0,433.0,2023,9,3
Toy SKU 16,2023-09-30,A,40,12.49,19.28,771.2,271.6,2023,9,3
Toy SKU 03,2023-10-01,B,16,12.31,33.42,534.72,337.76,2023,10,4
Toy SKU 19,2023-10-02,B,186,10.06,23.83,4432.38,2561.2200000000003,2023,10,4
Toy SKU 26,2022-01-01,B,12,7.89,13.27,159.24,64.56000000000002,2022,1,1
Toy SKU 12,2022-01-02,A,97,7.59,10.14,983.58,247.35000000000002,2022,1,1
Toy SKU 08,2022-01-03,A,38,9.57,35.6,1352.8,989.1399999999999,2022,1,1
Toy SKU 23,2022-01-04,B,123,12.47,35.27,4338.21,2804.3999999999996,2022,1,1
Toy SKU 14,2022-01-05,A,137,3.65,28.7,3931.9,3431.85,2022,1,1
Toy SKU 30,2022-01-06,A,176,6.98,28.75,5060.0,3831.52,2022,1,1
Toy SKU 05,2022-01-07,B,72,3.59,12.13,873.36,614.88,2022,1,1
Toy SKU 02,2022-01-08,B,28,9.91,26.35,737.8000000000001,460.32000000000005,2022,1,1
Toy SKU 24,2022-01-09,B,31,3.68,17.94,556.14,442.06,2022,1,1
Toy SKU 21,2022-01-10,A,172,13.05,23.47,4036.8399999999997,1792.2399999999998,2022,1,1
Toy SKU 26,2022-01-11,A,84,12.79,22.65,1902.6,828.24,2022,1,1
Toy SKU 24,2022-01-12,C,59,3.96,28.51,1682.0900000000001,1448.4500000000003,2022,1,1
Toy SKU 18,2022-01-13,C,211,6.83,30.22,6376.42,4935.29,2022,1,1
Toy SKU 21,2022-01-14,A,184,8.5,36.05,6633.2,5069.2,2022,1,1
Toy SKU 09,2022-01-15,B,16,9.62,24.33,389.28,235.35999999999999,2022,1,1
Toy SKU 11,2022-01-16,C,215,8.92,21.71,4667.650000000001,2749.8500000000004,2022,1,1
Toy SKU 25,2022-01-17,B,19,7.23,32.86,624.34,486.97,2022,1,1
Toy SKU 17,2022-01-18,A,88,7.53,29.36,2583.68,1921.04,2022,1,1
Toy SKU 09,2022-01-19,A,130,8.8,23.95,3113.5,1969.5,2022,1,1
Toy SKU 20,2022-01-20,B,160,11.46,36.93,5908.8,4075.2,2022,1,1
Toy SKU 11,2022-01-21,B,174,11.0,28.2,4906.8,2992.8,2022,1,1
Toy SKU 10,2022-01-22,A,141,9.33,34.5,4864.5,3548.9700000000003,2022,1,1
Toy SKU 30,2022-01-23,A,32,5.16,22.44,718.08,552.96,2022,1,1
Toy SKU 17,2022-01-24,A,148,8.68,21.53,3186.44,1901.8000000000002,2022,1,1
Toy SKU 01,2022-01-25,C,66,9.03,40.35,2663.1,2067.12,2022,1,1
Toy SKU 24,2022-01-26,C,97,11.77,14.54,1410.3799999999999,268.6899999999998,2022,1,1
Toy SKU 19,2022-01-27,A,24,4.61,25.56,613.4399999999999,502.79999999999995,2022,1,1
Toy SKU 11,2022-01-28,B,48,10.16,15.27,732.96,245.28000000000003,2022,1,1
Toy SKU 04,2022-01-29,A,13,10.41,39.9,518.6999999999999,383.3699999999999,2022,1,1
Toy SKU 30,2022-01-30,A,111,3.85,27.95,3102.45,2675.1,2022,1,1
Toy SKU 12,2022-01-31,B,163,12.54,29.46,4801.9800000000005,2757.960000000001,2022,1,1
Toy SKU 01,2022-02-01,A,165,8.69,29.41,4852.65,3418.7999999999997,2022,2,1
Toy SKU 04,2022-02-02,A,175,7.71,14.36,2513.0,1163.75,2022,2,1
Toy SKU 30,2022-02-03,A,19,10.18,41.45,787.5500000000001,594.1300000000001,2022,2,1
Toy SKU 27,2022-02-04,C,161,13.9,32.85,5288.85,3050.9500000000003,2022,2,1
Toy SKU 22,2022-02-05,A,79,9.81,11.63,918.7700000000001,143.7800000000001,2022,2,1
Toy SKU 19,2022-02-06,A,24,5.62,40.47,971.28,836.4,2022,2,1
Toy SKU 13,2022-02-07,B,219,7.39,32.4,7095.599999999999,5477.19,2022,2,1
Toy SKU 14,2022-02-08,B,77,7.04,16.7,1285.8999999999999,743.8199999999998,2022,2,1
Toy SKU 05,2022-02-09,A,77,5.76,12.71,978.6700000000001,535.1500000000001,2022,2,1
Toy SKU 10,2022-02-10,A,184,4.39,19.72,3628.4799999999996,2820.7199999999993,2022,2,1
Toy SKU 28,2022-02-11,B,120,7.22,26.08,3129.6,2263.2,2022,2,1
Toy SKU 21,2022-02-12,A,109,9.42,31.47,3430.23,2403.45,2022,2,1
Toy SKU 20,2022-02-13,B,128,8.1,20.55,2630.4,1593.6000000000001,2022,2,1
Toy SKU 05,2022-02-14,A,96,3.77,19.83,1903.6799999999998,1541.7599999999998,2022,2,1
Toy SKU 16,2022-02-15,C,151,4.64,11.08,1673.08,972.4399999999999,2022,2,1
Toy SKU 27,2022-02-16,B,110,11.92,39.93,4392.3,3081.1000000000004,2022,2,1
Toy SKU 12,2022-02-17,C,210,7.97,17.72,3721.2,2047.4999999999998,2022,2,1
Toy SKU 24,2022-02-18,B,101,10.03,19.62,1981.6200000000001,968.5900000000001,2022,2,1
Toy SKU 19,2022-02-19,C,21,5.71,14.1,296.09999999999997,176.18999999999997,2022,2,1
Toy SKU 04,2022-02-20,A,184,3.65,28.86,5310.24,4638.639999999999,2022,2,1
Toy SKU 28,2022-02-21,B,208,7.28,26.39,5489.12,3974.88,2022,2,1
Toy SKU 22,2022-02-22,C,185,8.52,35.96,6652.6,5076.400000000001,2022,2,1
Toy SKU 10,2022-02-23,A,166,11.99,41.58,6902.28,4911.94,2022,2,1
Toy SKU 20,2022-02-24,B,100,9.83,31.0,3100.0,2117.0,2022,2,1
Toy SKU 23,2022-02-25,B,164,11.37,38.23,6269.719999999999,4405.039999999999,2022,2,1
Toy SKU 28,2022-02-26,B,17,6.44,28.62,486.54,377.06,2022,2,1
Toy SKU 20,2022-02-27,B,167,11.81,22.86,3817.62,1845.35,2022,2,1
Toy SKU 14,2022-02-28,B,124,5.27,17.6,2182.4,1528.92,2022,2,1
Toy SKU 11,2022-03-01,B,201,6.74,41.17,8275.17,6920.43,2022,3,1
Toy SKU 22,2022-03-02,A,95,9.53,32.0,3040.0,2134.65,2022,3,1
Toy SKU 22,2022-03-03,C,144,10.92,38.88,5598.72,4026.2400000000002,2022,3,1
Toy SKU 27,2022-03-04,B,144,6.34,32.37,4661.28,3748.3199999999997,2022,3,1
Toy SKU 03,2022-03-05,C,112,9.26,28.69,3213.28,2176.1600000000003,2022,3,1
Toy SKU 29,2022-03-06,B,171,11.1,32.57,5569.47,3671.3700000000003,2022,3,1
Toy SKU 24,2022-03-07,C,159,12.85,28.65,4555.349999999999,2512.2,2022,3,1
Toy SKU 22,2022-03-08,C,88,10.14,32.66,2874.08,1981.7599999999998,2022,3,1
Toy SKU 04,2022-03-09,A,109,6.53,27.15,2959.35,2247.58,2022,3,1
Toy SKU 05,2022-03-10,B,59,7.25,14.8,873.2,445.45000000000005,2022,3,1
Toy SKU 28,2022-03-11,C,130,7.66,12.16,1580.8,584.9999999999999,2022,3,1
Toy SKU 28,2022-03-12,B,56,5.32,28.72,1608.32,1310.3999999999999,2022,3,1
Toy SKU 17,2022-03-13,C,128,11.62,20.93,2679.04,1191.68,2022,3,1
Toy SKU 22,2022-03-14,A,186,9.39,9.9,1841.4,94.8599999999999,2022,3,1
Toy SKU 29,2022-03-15,C,181,5.57,34.94,6324.139999999999,5315.969999999999,2022,3,1
Toy SKU 01,2022-03-16,C,140,13.64,18.06,2528.3999999999996,618.7999999999995,2022,3,1
Toy SKU 30,2022-03-17,B,170,6.83,29.76,5059.2,3898.1,2022,3,1
Toy SKU 06,2022-03-18,B,177,3.55,10.91,1931.07,1302.7199999999998,2022,3,1
Toy SKU 02,2022-03-19,C,35,6.21,38.93,1362.55,1145.2,2022,3,1
Toy SKU 08,2022-03-20,B,172,12.3,33.25,5719.0,3603.4,2022,3,1
Toy SKU 24,2022-03-21,B,90,12.57,33.49,3014.1000000000004,1882.8000000000004,2022,3,1
